,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Churn
7935,7936,15587311,Dobbs,582,Spain,Male,33,6,0.0,2,0,1,72970.93,0,0.0038446486
7936,7937,15617401,Thomson,468,France,Male,22,2,0.0,2,1,0,28123.99,0,3.517055e-05
7937,7938,15775886,Su,670,France,Male,36,3,0.0,1,1,0,140754.19,1,0.5781117
7938,7939,15807305,Watkins,805,France,Male,39,2,0.0,1,0,0,166650.32,0,0.018214822
7939,7940,15761717,Ch'ien,720,France,Male,26,10,51962.91,2,1,0,45507.24,0,0.0093022585
7940,7941,15628008,Monds,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0,0.10815111
7941,7942,15583755,McClemans,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0,0.15215614
7942,7943,15661409,Shen,542,France,Female,42,1,0.0,1,1,1,178256.58,1,0.42113093
7943,7944,15774250,Gallo,532,France,Male,42,1,159024.71,1,1,0,100982.93,1,0.839661
7944,7945,15681476,Foveaux,520,France,Female,39,1,73493.17,1,0,1,109626.13,1,0.45648003
7945,7946,15654870,Longo,759,France,Female,45,8,0.0,2,1,1,99251.24,0,0.05352956
7946,7947,15790448,Calabresi,473,France,Female,35,6,69617.36,1,1,0,143345.69,0,0.26078004
7947,7948,15785326,Randall,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,0.08024648
7948,7949,15592854,Garcia,705,France,Male,25,3,113736.27,1,0,1,196864.61,0,0.020890921
7949,7950,15617486,Sullivan,530,France,Male,52,1,106723.28,1,0,0,109960.4,1,0.9861853
7950,7951,15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,0.23995641
7951,7952,15644699,Crawford,850,France,Female,40,0,0.0,2,1,0,1099.95,0,0.405203
7952,7953,15622305,Martin,746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,0.0040658414
7953,7954,15608209,Currey,622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,0.17665955
7954,7955,15626898,Teng,743,France,Male,30,7,77599.23,1,0,0,144407.1,0,0.05895883
7955,7956,15644297,Austin,732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,0.28367406
7956,7957,15731569,Hudson,850,France,Male,81,5,0.0,2,1,1,44827.47,0,0.0008094311
7957,7958,15582149,Ts'ui,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0,0.020694524
7958,7959,15802483,Hancock,686,France,Male,34,6,146178.13,2,1,1,88837.11,0,0.06350508
7959,7960,15686999,Nicholas,556,France,Female,40,8,0.0,2,1,0,62112.7,0,0.05407679
7960,7961,15772479,Napolitano,673,France,Male,37,4,0.0,2,0,0,163563.07,0,0.0074897707
7961,7962,15778884,Jamieson,809,France,Female,38,2,154763.21,2,1,1,174800.31,0,0.02531913
7962,7963,15623630,Foster,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,0.9551549
7963,7964,15774316,Moretti,630,France,Male,37,6,0.0,2,1,1,82647.65,0,0.006310016
7964,7965,15695097,Chiedozie,564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0,0.008574098
7965,7966,15645404,Okwukwe,625,France,Female,51,4,124620.01,2,1,0,92243.94,1,0.962275
7966,7967,15750574,Lumholtz,677,Spain,Female,34,4,0.0,2,1,1,6175.53,0,0.029539704
7967,7968,15636812,Rose,583,France,Male,40,9,112701.04,1,0,0,29213.63,0,0.09585905
7968,7969,15712068,Wan,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0,0.038306355
7969,7970,15652030,De Bernales,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1,0.93951803
7970,7971,15577398,Ch'eng,850,France,Male,30,6,86449.39,1,1,1,188809.23,0,0.024492204
7971,7972,15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1,79408.17,0,0.14379606
7972,7973,15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0,0.15625536
7973,7974,15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0,0.30920538
7974,7975,15722632,Dickson,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,0.7193412
7975,7976,15794356,Toscani,641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0,0.0579381
7976,7977,15659656,Pan,849,France,Male,35,4,110837.73,1,0,0,126419.8,0,0.025281549
7977,7978,15588341,Chigozie,647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,0.06957361
7978,7979,15709142,Sagese,608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0,0.07235271
7979,7980,15627042,Reilly,555,France,Female,26,7,0.0,2,1,0,93122.41,0,0.037657678
7980,7981,15627517,Taylor,497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0,0.06696606
7981,7982,15803032,Yen,599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,0.3097225
7982,7983,15665129,Kapustin,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0,0.0007466376
7983,7984,15628272,Singh,774,France,Female,36,9,114997.42,1,1,0,75304.09,0,0.17358327
7984,7985,15678206,Yeh,464,France,Male,46,6,161798.53,1,1,0,182944.47,0,0.633886
7985,7986,15678427,Genovese,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0,0.018860936
7986,7987,15678067,Boyle,667,Spain,Male,45,3,0.0,2,0,0,163655.01,0,0.00934276
7987,7988,15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92,0,0.04730019
7988,7989,15699532,Okagbue,516,France,Male,51,8,120124.35,2,0,1,168773.54,0,0.16544065
7989,7990,15605827,Khan,645,France,Male,39,8,0.0,2,0,0,96864.36,0,0.0199866
7990,7991,15643635,Robertson,664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0,0.091956794
7991,7992,15787710,Tikhonov,427,Spain,Female,39,9,0.0,2,1,0,28368.37,0,0.029813647
7992,7993,15614137,MacDonald,685,France,Female,40,7,0.0,2,1,0,103898.59,0,0.047971457
7993,7994,15754494,Ah Mouy,585,France,Female,33,4,152805.05,1,1,0,63239.65,0,0.2517181
7994,7995,15713440,Barese,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1,0.45289373
7995,7996,15803479,Winter-Irving,708,France,Female,67,1,0.0,2,0,1,3837.08,0,0.00052821636
7996,7997,15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,92977.75,0,0.08094412
7997,7998,15601719,Fiorentino,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0,0.23894233
7998,7999,15772482,Iloerika,829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1,0.27942514
7999,8000,15591489,Davison,826,France,Male,26,5,142662.68,1,0,0,60285.3,0,0.03539768
8000,8001,15629002,Hamilton,747,Germany,Male,36,8,102603.3,2,1,1,180693.61,0,0.013684899
8001,8002,15798053,Nnachetam,707,Spain,Male,32,9,0.0,2,1,0,126475.79,0,0.008899152
8002,8003,15753895,Blue,590,Spain,Male,37,1,0.0,2,0,0,133535.99,0,0.0012823045
8003,8004,15595426,Madukwe,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1,0.043528944
8004,8005,15645815,Mills,615,France,Male,45,5,0.0,2,1,1,164886.64,0,0.017739505
8005,8006,15632848,Ferrari,634,France,Female,36,1,69518.95,1,1,0,116238.39,0,0.297306
8006,8007,15703068,Nixon,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0,0.025628716
8007,8008,15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,1,0.18600121
8008,8009,15587210,McCartney,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0,0.66134775
8009,8010,15793803,Robinson,574,France,Male,34,1,112572.39,1,0,0,165626.6,0,0.027728915
8010,8011,15787756,Nkemdirim,467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1,0.7511277
8011,8012,15723437,Sal,701,France,Female,35,2,0.0,2,1,1,65765.22,0,0.014295727
8012,8013,15702715,Kao,747,France,Female,34,10,0.0,2,1,1,50759.8,0,0.022621363
8013,8014,15809872,Ikechukwu,650,France,Male,32,2,84906.45,1,1,0,163216.48,0,0.03270504
8014,8015,15644295,Hargreaves,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0,0.021671683
8015,8016,15778694,Sievier,638,Germany,Female,26,1,105249.76,2,1,1,23491.09,0,0.015478522
8016,8017,15759555,Murphy,569,Spain,Male,41,2,0.0,2,1,0,134272.57,0,0.008033365
8017,8018,15631406,Munro,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0,0.8427742
8018,8019,15616676,Donnelly,632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1,0.28549257
8019,8020,15771154,North,683,France,Female,73,8,137732.23,2,1,1,133210.44,0,0.05116725
8020,8021,15669491,Cruz,850,France,Female,46,2,157866.77,1,1,1,18986.12,0,0.26444277
8021,8022,15697691,Sinclair,512,France,Female,41,6,0.0,1,1,1,100507.81,0,0.19591793
8022,8023,15665180,Vasiliev,616,France,Female,31,3,136789.14,1,1,0,59346.4,1,0.17943361
8023,8024,15752588,Vasilyeva,664,France,Male,36,1,0.0,2,1,1,95372.64,0,0.00013279915
8024,8025,15743051,Hamilton,694,France,Male,30,10,144684.03,1,1,1,31805.49,0,0.02255693
8025,8026,15571873,Sung,655,France,Male,24,9,107065.31,1,1,1,51959.82,0,0.016555786
8026,8027,15679743,Genovesi,607,France,Female,33,8,91301.72,1,0,1,130824.57,0,0.0425514
8027,8028,15769412,Atkinson,684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1,0.8390739
8028,8029,15775124,Watterston,763,Spain,Male,37,8,0.0,2,1,1,933.38,0,0.01059252
8029,8030,15732113,Butters,671,Spain,Male,50,8,0.0,1,0,1,2560.11,0,0.21978438
8030,8031,15578141,Chien,592,Spain,Male,38,3,0.0,1,1,1,12905.89,1,0.08709249
8031,8032,15595874,Gorbunova,666,Spain,Female,36,6,0.0,2,1,0,176692.87,0,0.01042372
8032,8033,15755642,Bulgakov,667,France,Male,34,5,0.0,2,1,1,102908.63,0,0.007812738
8033,8034,15576526,Steele,850,Spain,Male,36,6,0.0,2,0,1,41291.05,0,0.009086907
8034,8035,15792489,Polyakova,622,Spain,Male,42,9,0.0,2,1,0,119127.06,0,0.013698101
8035,8036,15733705,Bull,577,France,Female,30,8,92472.1,2,0,1,126434.61,0,0.059421867
8036,8037,15807221,Weaver,555,Spain,Male,21,1,0.0,2,0,0,103901.35,0,6.92327e-05
8037,8038,15573045,Earl,547,France,Male,62,10,127738.75,2,1,1,85153.0,0,0.08043277
8038,8039,15756824,Giordano,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0,0.5114899
8039,8040,15773520,Begg,672,France,Female,43,4,92599.55,2,1,1,167336.78,0,0.08814111
8040,8041,15627439,Pickering,624,Spain,Female,36,10,0.0,2,0,1,186180.42,0,0.033365756
8041,8042,15701439,Fanucci,698,Spain,Female,50,1,0.0,4,1,0,88566.9,1,1.0
8042,8043,15785352,Chang,606,France,Male,37,6,82373.94,1,0,0,172526.9,1,0.18906426
8043,8044,15616525,Sopuluchi,720,Spain,Male,31,4,141356.47,1,0,0,137985.69,0,0.09319854
8044,8045,15717489,Martin,835,France,Male,23,9,0.0,1,1,0,19793.73,1,0.11863464
8045,8046,15795737,McNaughtan,771,Spain,Female,47,3,72664.0,2,1,1,107874.39,0,0.02344343
8046,8047,15693877,Stewart,811,France,Female,47,3,123365.34,2,0,0,171995.34,0,0.24093556
8047,8048,15576111,Reagan,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0,0.30724823
8048,8049,15595713,Heller,548,Spain,Male,33,6,0.0,1,1,1,31728.35,0,0.1613732
8049,8050,15808868,Nwokeocha,652,France,Female,31,3,103696.97,3,0,0,155221.05,1,0.99627924
8050,8051,15708193,Liu,707,France,Male,33,2,0.0,2,0,0,130866.95,0,8.02173e-06
8051,8052,15697801,Sokolova,605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1,0.8348566
8052,8053,15770121,Bancroft,623,France,Female,34,9,0.0,1,1,0,24255.21,0,0.36467528
8053,8054,15800524,Nnanna,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0,0.28097555
8054,8055,15686236,Trevisani,525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1,0.9900391
8055,8056,15659807,Nwachinemelu,657,Spain,Male,41,8,109402.13,1,1,1,66463.62,0,0.036919534
8056,8057,15736078,Ting,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1,0.44760534
8057,8058,15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,1,0,102908.91,0,0.100316375
8058,8059,15698184,Marshall,484,France,Female,50,2,90408.16,2,0,0,48170.57,0,0.98211944
8059,8060,15717643,Band,728,France,Female,34,6,90425.15,2,1,1,11597.69,0,0.049104065
8060,8061,15776596,Ferri,730,Spain,Female,39,6,140094.59,1,1,0,172450.04,1,0.33410463
8061,8062,15814757,Carter,477,Spain,Male,31,9,0.0,2,0,1,184061.17,0,0.005283773
8062,8063,15812607,Wilson,663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1,0.69022983
8063,8064,15663888,Connor,549,Germany,Male,34,6,204017.4,2,1,0,109538.35,0,0.015681058
8064,8065,15748882,Reid,714,Spain,Male,29,9,0.0,2,1,0,129192.55,0,0.007832825
8065,8066,15690829,Sandefur,430,Germany,Male,49,3,137115.16,1,1,0,146516.86,1,0.8813704
8066,8067,15695819,Bidwill,504,Germany,Male,43,5,134740.19,2,1,0,181430.91,0,0.050418228
8067,8068,15696834,Cone,530,France,Female,29,5,0.0,2,0,0,121451.21,0,0.041674137
8068,8069,15797710,Saunders,619,Germany,Male,29,4,98955.87,1,0,1,131712.51,0,0.06820622
8069,8070,15700654,Liardet,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0,0.14357913
8070,8071,15583764,Wilkes,791,Germany,Male,31,1,130240.33,1,0,0,96546.55,0,0.044315845
8071,8072,15688849,Martin,609,France,Male,48,1,108019.27,3,1,1,184524.65,1,0.9999994
8072,8073,15661473,Boni,780,Germany,Male,51,4,126725.25,1,1,0,195259.31,1,0.90748775
8073,8074,15601030,Patel,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0,0.25059012
8074,8075,15789557,Howell-Price,817,Germany,Female,27,7,129810.6,1,1,1,59259.44,0,0.23316953
8075,8076,15745250,Simpson,850,France,Male,58,8,156652.13,1,0,0,25899.21,1,0.98568606
8076,8077,15590349,Rowland,732,France,Female,36,9,0.0,1,0,0,3749.0,1,0.19455335
8077,8078,15741693,Barnard,693,France,Male,40,4,130661.96,1,1,1,101918.96,0,0.11012414
8078,8079,15618446,Nnonso,576,France,Female,50,8,0.0,2,1,1,57802.62,0,0.04867956
8079,8080,15766552,Rossi,643,France,Male,37,6,0.0,2,0,0,142454.77,0,0.02561155
8080,8081,15668775,Pendred,757,France,Male,47,3,130747.1,1,1,0,143829.54,0,0.680673
8081,8082,15757895,Martin,569,Germany,Male,30,6,106629.49,1,0,1,44114.88,0,0.07241264
8082,8083,15774551,K?,772,Spain,Male,36,3,112029.83,1,1,1,186948.35,0,0.06348765
8083,8084,15684011,Miller,576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0,0.062573224
8084,8085,15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,0,0.073993355
8085,8086,15656286,Sims,794,France,Male,33,0,0.0,2,0,0,178122.71,0,7.1704585e-06
8086,8087,15774847,Knight,593,France,Male,50,6,171740.69,1,0,0,20893.61,0,0.93575346
8087,8088,15619340,Obijiaku,597,Spain,Male,38,1,0.0,2,1,0,41303.29,0,0.027230382
8088,8089,15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1,0.3539564
8089,8090,15623357,Onio,692,Germany,Male,24,2,120596.93,1,0,1,180490.53,0,0.045763314
8090,8091,15601324,Black,697,France,Female,48,1,0.0,2,1,1,87400.53,0,0.03104052
8091,8092,15715510,Eluemuno,768,France,Male,29,2,95984.69,2,1,1,73686.75,0,0.028495371
8092,8093,15663770,Doyle,802,France,Male,38,1,142557.11,1,1,1,172497.73,0,0.052560925
8093,8094,15779267,Onyemere,584,France,Male,47,5,0.0,2,1,0,89286.29,0,0.010724485
8094,8095,15597957,Rahman,614,Spain,Male,66,2,0.0,2,0,1,180082.7,0,0.00035822392
8095,8096,15584620,Su,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1,0.4617417
8096,8097,15750772,Walker,671,France,Female,38,6,132129.72,1,0,1,76068.95,0,0.061059028
8097,8098,15706557,Ferguson,626,France,Female,52,0,0.0,2,1,0,32159.46,1,0.9821993
8098,8099,15594391,Samaniego,770,France,Female,68,2,183555.24,1,0,0,159557.28,1,0.99995404
8099,8100,15661656,Onwumelu,633,France,Male,38,2,91902.56,2,1,1,107673.35,0,0.13904786
8100,8101,15631217,Young,663,France,Male,40,6,156218.19,1,0,1,33607.72,0,0.15492916
8101,8102,15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1,0.96351147
8102,8103,15758252,Toscano,561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0,0.05314541
8103,8104,15740223,Walton,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1,0.999973
8104,8105,15805413,Chiang,769,France,Female,31,6,117852.26,2,1,0,147668.64,0,0.062067747
8105,8106,15635116,Burgos,659,Spain,Male,60,2,0.0,1,1,0,177480.45,1,0.9942664
8106,8107,15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0,0.041164786
8107,8108,15795936,Lung,560,France,Male,50,3,0.0,2,1,0,84531.79,0,0.034179717
8108,8109,15655232,Noble,437,Germany,Male,35,6,126803.34,2,1,1,161133.4,0,0.010801375
8109,8110,15640133,Pai,661,France,Female,34,0,0.0,2,1,0,185555.63,0,0.02038008
8110,8111,15751524,Chigozie,677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0,0.50143176
8111,8112,15670552,Peavy,560,France,Female,31,3,115141.18,1,1,0,39806.75,0,0.18701103
8112,8113,15623966,Yermakov,578,France,Female,35,2,0.0,2,0,1,26389.92,0,0.03895259
8113,8114,15752193,Burton,421,Spain,Male,34,6,90723.36,1,1,1,12162.76,0,0.043986738
8114,8115,15607269,Costa,492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0,0.36468494
8115,8116,15700752,Pugliesi,545,France,Female,32,6,0.0,2,1,1,52067.37,0,0.015704006
8116,8117,15777901,Lindell,640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1,0.7875449
8117,8118,15639117,Sorenson,624,Spain,Female,34,6,0.0,1,1,0,582.59,1,0.5116457
8118,8119,15720203,Arcuri,577,Spain,Male,28,7,0.0,1,1,0,143274.41,0,0.27945307
8119,8120,15586236,Banks,704,France,Male,31,5,132084.66,3,1,1,54474.48,1,0.27827322
8120,8121,15676645,Parry,523,France,Male,45,5,0.0,2,1,1,121428.2,0,0.019247085
8121,8122,15715988,Cockett,793,France,Male,35,2,0.0,2,1,1,79704.12,0,0.00060361624
8122,8123,15603749,Galkina,564,France,Female,53,2,45472.28,1,1,1,41055.71,1,0.9270464
8123,8124,15608956,Su,711,France,Male,33,1,0.0,1,0,0,41590.4,0,1.9477484e-05
8124,8125,15733872,Marino,791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1,0.11594412
8125,8126,15666982,Spears,629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0,0.50082284
8126,8127,15602647,Cunningham,729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1,0.22423726
8127,8128,15623063,Taylor,651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1,0.36906052
8128,8129,15682928,Chiazagomekpere,695,Spain,Male,39,4,65521.2,1,1,1,1243.97,0,0.07685414
8129,8130,15729246,Hardacre,847,Spain,Male,31,5,0.0,2,1,1,76326.67,0,0.019208789
8130,8131,15588928,Maslow,704,France,Male,47,5,0.0,2,1,1,145338.61,0,0.017611414
8131,8132,15803352,Scott,613,Germany,Male,33,3,155736.42,2,1,1,57751.21,0,0.010736823
8132,8133,15607485,Wakelin,692,Spain,Female,29,4,0.0,2,0,0,138880.24,0,0.017996311
8133,8134,15656249,Esposito,720,France,Female,34,3,118307.57,2,1,1,136120.29,0,0.033010513
8134,8135,15761783,Shah,577,France,Male,41,6,0.0,1,1,1,167621.18,0,0.12955067
8135,8136,15716605,Chukwufumnanya,710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0,0.08970016
8136,8137,15757425,Fleming,716,France,Female,38,1,0.0,2,1,1,99661.46,0,0.01148814
8137,8138,15603096,Lori,410,France,Male,33,6,125789.69,1,0,0,66333.56,1,0.23077804
8138,8139,15588580,Kennedy,584,Germany,Female,36,4,109646.83,1,1,1,70240.79,0,0.29885143
8139,8140,15770539,Walters,792,France,Male,30,1,127187.86,1,1,1,113553.42,0,0.00883311
8140,8141,15572022,Han,605,France,Female,36,6,0.0,1,0,1,690.84,0,0.102246284
8141,8142,15571843,Lawrence,486,Spain,Male,24,1,0.0,1,1,0,98802.76,0,0.004769683
8142,8143,15752502,Cooke,615,France,Male,41,4,130385.82,1,0,1,130661.95,0,0.2317833
8143,8144,15609058,Wan,676,France,Male,23,1,107787.47,1,0,1,116378.82,0,0.0009814501
8144,8145,15775108,Lo Duca,571,France,Male,34,1,99325.04,2,0,1,186052.15,0,0.00014328957
8145,8146,15708904,Yermakova,850,France,Female,37,9,0.0,1,0,0,100101.06,0,0.3232765
8146,8147,15600086,Combs,717,France,Male,48,7,123764.95,1,1,1,169952.82,0,0.124632865
8147,8148,15814675,Chien,642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1,0.5006804
8148,8149,15572777,Meng,780,Spain,Male,47,7,86006.21,1,1,1,37973.13,0,0.091702014
8149,8150,15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0,0.08864838
8150,8151,15738936,Stevenson,760,Germany,Male,29,5,103607.24,2,0,1,86334.64,0,0.028416485
8151,8152,15750970,Davidson,500,Spain,Male,40,1,99004.24,1,1,1,152845.99,0,0.16812891
8152,8153,15725772,Ch'in,654,Spain,Female,36,2,0.0,2,1,1,146652.11,0,0.0013798773
8153,8154,15692106,Rose,606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1,0.9127927
8154,8155,15791533,Ch'ien,367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1,0.19683492
8155,8156,15715715,Artyomova,799,Spain,Male,38,2,0.0,2,1,1,59297.34,0,0.008577257
8156,8157,15785576,Mayrhofer,434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0,0.4012178
8157,8158,15798834,Yefremov,719,Spain,Female,32,7,0.0,1,0,0,76264.27,0,0.39561242
8158,8159,15744127,Kosovich,641,France,Female,37,2,0.0,2,1,0,3939.87,0,0.24532422
8159,8160,15637427,Lu,461,Spain,Female,25,6,0.0,2,1,1,15306.29,0,0.020202696
8160,8161,15576990,Taplin,790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0,0.40044147
8161,8162,15615352,Ebelechukwu,588,France,Male,31,4,99607.37,2,0,1,35877.03,0,0.14478227
8162,8163,15647333,Fleming,621,France,Male,27,4,137003.68,1,1,0,21254.06,0,0.1127013
8163,8164,15572050,Yefimov,768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1,0.66754854
8164,8165,15581370,Andreyeva,681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0,0.09530133
8165,8166,15813503,Pickering,606,Spain,Male,37,8,154712.58,2,1,0,89099.18,0,0.14004543
8166,8167,15769783,Allan,542,Spain,Male,37,8,0.0,1,1,1,807.06,0,0.17166269
8167,8168,15793135,Wang,713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0,0.16306284
8168,8169,15599182,Reynolds,597,Spain,Female,33,2,0.0,2,1,1,4700.66,0,0.0035947263
8169,8170,15689517,Hales,635,France,Male,27,3,127009.83,1,1,0,161909.95,0,0.08431724
8170,8171,15641366,Y?an,599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1,0.6361427
8171,8172,15588859,Rowley,496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1,0.99908423
8172,8173,15732293,Chia,759,Spain,Male,31,8,0.0,2,1,1,99086.74,0,0.008259058
8173,8174,15568032,Moore,757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0,0.14278731
8174,8175,15623525,Copeland,564,Spain,Male,31,0,125175.58,1,1,1,72757.33,0,0.041112542
8175,8176,15606601,Rishel,561,France,Female,22,6,186788.96,2,1,0,73286.8,0,0.037038475
8176,8177,15800811,Wan,702,France,Male,40,3,148556.74,1,0,1,146056.29,0,0.105791986
8177,8178,15610711,Eluemuno,678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0,0.36075068
8178,8179,15809654,Hsia,707,France,Female,46,7,127476.73,2,1,1,146011.55,0,0.13073307
8179,8180,15576077,Kelly,610,France,Female,27,9,159561.93,1,0,1,103381.47,0,0.0509654
8180,8181,15643378,Muir,744,France,Male,42,1,112419.92,1,1,1,83022.92,0,0.021245122
8181,8182,15566790,McIntyre,598,France,Male,28,8,129991.76,2,0,1,46041.08,0,0.036919385
8182,8183,15774402,Donaldson,562,Spain,Male,36,5,0.0,1,0,1,182843.24,0,0.124565005
8183,8184,15694641,Wright,621,Spain,Female,59,2,0.0,2,1,1,171364.18,0,0.00026646256
8184,8185,15605916,Uvarova,659,France,Female,50,3,0.0,1,1,0,183399.12,1,0.9901433
8185,8186,15812356,Doherty,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0,0.08793607
8186,8187,15644179,Allen,606,France,Female,39,3,0.0,2,1,0,50560.45,1,0.18729547
8187,8188,15771674,Ma,603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0,0.08939353
8188,8189,15623314,Tucker,506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0,0.9209024
8189,8190,15613292,Ch'eng,715,France,Male,21,8,0.0,2,1,0,68666.63,0,0.006669134
8190,8191,15813871,Hs?,690,France,Male,47,2,0.0,2,1,0,151375.73,0,0.0074622035
8191,8192,15759480,H?,644,France,Female,40,10,139180.97,1,1,1,19959.67,0,0.07136002
8192,8193,15587712,Chimaijem,589,France,Male,36,8,114435.47,1,1,0,26955.72,0,0.072435945
8193,8194,15671165,Esomchi,592,France,Female,66,5,149950.19,1,1,1,76267.59,0,0.028432757
